,gender,age,cust_id,income,member_year,member_month,member_day,gender_label
11310,M,59,f1feb0f84eb64f5a92cea6b0b90fbe72,48000.0,2015,12,8,2
11311,F,84,3e641280c5314650bf65285d7054c074,64000.0,2016,10,24,1
11312,M,57,34ac11b8099c4b248979bae48616b3c2,47000.0,2017,6,7,2
11313,F,58,6b5014d5e4ae40299b6da3be06b361fb,60000.0,2018,3,29,1
11314,M,65,be630b1393a744798b87e3ef23f46aed,34000.0,2016,1,27,2
11315,M,94,2c2a1a03e7bf49febd39594ce9eb08bb,110000.0,2017,10,25,2
11316,M,39,ed8997acdfb743058eac25c251c50da0,44000.0,2016,5,3,2
11317,M,48,e106cd15296f4145841fdaecde67521b,40000.0,2018,6,28,2
11318,M,48,3bac1d9011f041f299f828a72b16a16a,31000.0,2015,10,2,2
11319,M,47,f924927e7f844ecebf87eef93f4d2688,93000.0,2016,5,29,2
11320,M,24,09f02acdfa6f44818fc46ecbbcb7356b,53000.0,2018,2,7,2
11321,M,53,6c3846ea64974f65bfa6611706e769a5,46000.0,2017,10,8,2
11322,M,40,a80ec6cf5dd14b6a9c799cb646171c8b,91000.0,2015,2,24,2
11323,M,18,8c93308bc4a243ba83f8294407894d69,55000.0,2018,4,11,2
11324,F,67,187ebc42824943319ad8ba9de644106e,91000.0,2016,11,5,1
11325,M,64,4496e29ba0e54152a44eff6fde4949f7,95000.0,2018,1,25,2
11326,M,63,86a6e833386742f48b1e0c2bca561568,51000.0,2014,4,19,2
11327,M,48,c13f77ec3e424cdb8b2ed578bdd9ac0c,77000.0,2018,5,4,2
11328,F,50,80ecc904eba4456483aee9913250cba6,65000.0,2017,8,17,1
11329,M,56,c09a8bb359264d9e8e9a44a1b5064d1c,76000.0,2018,1,15,2
11330,M,18,f0a3a3c05e3c4e2e84929a49a6b5488c,54000.0,2017,7,5,2
11331,F,31,2297b19f7fdb4ca3bcb1cbf74209b77b,60000.0,2016,4,3,1
11332,F,41,da33b9ed8f22454fbd08b8915cdb777f,37000.0,2018,1,1,1
11333,M,59,8f4a3a857dd044f3add94a814cf357e8,94000.0,2018,3,1,2
11334,M,53,d030bccce03a4901a889b54f5930d938,55000.0,2016,6,3,2
11335,M,20,f66fac9c993d4717802a635c7a34a852,67000.0,2017,12,3,2
11336,F,75,c727acd4213244859275ab026335ebdd,66000.0,2018,3,29,1
11337,F,32,50a2c5e0f8b4414fa10bd868b0af5492,48000.0,2016,3,3,1
11338,M,28,4272f84fac8744f39cca36e2b957926b,38000.0,2017,3,17,2
11339,M,44,5ed6fe9d9589427e8838b278d61732fe,59000.0,2013,9,8,2
11340,M,48,f576d42b70784e4e874328ec40f16d5b,93000.0,2015,10,24,2
11341,O,66,33bdcb9aa1fe4ed4a181b9e028ef1245,70000.0,2015,11,9,3
11342,M,58,c014dcf29fb54b12a509e0fa0506520c,40000.0,2018,4,22,2
11343,F,50,ab504c25caac4c1c9814e71e91042fd2,84000.0,2015,8,24,1
11344,M,56,b6bdd78faf3047d6a2799edd14f39152,76000.0,2017,12,14,2
11345,M,23,21da6ca3b11e4949b917f750cc886c63,37000.0,2018,4,5,2
11346,M,46,ab5507aac2594b288382b7745a619819,56000.0,2013,9,21,2
11347,F,65,5492e7c1b49e421a85fef5b4b23c1487,84000.0,2016,8,13,1
11348,O,53,2f386a964e3249448cc16cf9dfcd6f65,70000.0,2014,6,29,3
11349,F,87,d3c24fa42d0947a4be104283c35a7983,61000.0,2015,8,3,1
11350,M,47,e364461c0deb48ed871b1784ea1174d7,75000.0,2017,6,15,2
11351,F,65,4bed8f61e4124992bbdcb03778839986,73000.0,2016,5,29,1
11352,M,53,3a17105cc12e4fc9aabc7c324835ba9c,56000.0,2017,7,2,2
11353,F,57,e0d0425503774a8290d0703ed3f37bbf,115000.0,2018,6,17,1
11354,F,93,b1ba950321fc4168a766afefe99bc675,38000.0,2018,2,28,1
11355,F,58,74f83b0e94cf4af1bc5f09d98fdf8e3e,92000.0,2017,12,23,1
11356,M,70,4c1cf47e14104d4295f59db8621f8539,92000.0,2013,8,29,2
11357,F,81,ad1560b2fee0449e8e7786e71de5ef81,69000.0,2017,12,12,1
11358,M,63,a118079090144aec9dd4ddb957a5ede5,117000.0,2018,6,22,2
11359,M,32,e943d191bfc44591a7bad20cc1548190,31000.0,2016,6,23,2
11360,F,66,dabfb91545a94568b54ed3a4be5964c1,88000.0,2015,9,16,1
11361,M,27,400b14d6db8e419fb7e9b8ee738dab3e,31000.0,2017,8,30,2
11362,F,22,0758cd8721ca4bb88a32162e244d715f,53000.0,2017,4,2,1
11363,M,53,fb069eb2673b44d98520951eddda77e1,50000.0,2018,2,26,2
11364,F,45,203ab9102e074287ada8046058bc6114,48000.0,2018,3,18,1
11365,M,32,3a506f9fe2c04048829ef0fc3fa49cc8,45000.0,2017,4,20,2
11366,M,24,38d65f5c05444db5a04a90fd5330e40e,56000.0,2018,5,22,2
11367,M,59,8acf438172ca4227a316f54b8f4d5477,60000.0,2016,3,10,2
11368,M,42,e4e8d867b1b8442d9a3f08929699ae50,50000.0,2017,8,13,2
11369,M,59,34f83b5c0b134f59bdbd1871c960a8ab,40000.0,2014,7,5,2
11370,M,29,2bb22e7931aa49ebabff26b9cbc6260a,45000.0,2018,1,19,2
11371,M,44,a14393c10e5944cda2488c029c82e662,54000.0,2018,6,29,2
11372,F,59,262f64385fbf4b1081b62fcc19e74982,55000.0,2014,6,17,1
11373,M,75,2980c5c014da4c8eaab2e80092278eda,110000.0,2017,3,3,2
11374,M,43,fe51bd04595c4b94a1f6e756c3f2d427,47000.0,2017,10,4,2
11375,M,34,ba1ae0413fee458f99c7f5cc13e99021,50000.0,2018,1,16,2
11376,M,60,2e95b8880d164ad3bc92102b57ccfd3e,83000.0,2017,7,18,2
11377,M,69,f1e6602cc124490b93a60bb7f5550fd9,54000.0,2018,6,1,2
11378,M,54,a79cddbd5cbb42cc9d68ff804942ddda,55000.0,2018,1,16,2
11379,F,60,0feae7e549c7437e9f8d8dfb65423fc6,86000.0,2017,3,15,1
11380,M,33,ac04305b540c492ea789ca904a0a63d6,74000.0,2013,10,26,2
11381,F,52,1072640954974f2a9b4aff013d6c827f,58000.0,2017,10,26,1
11382,M,74,382199dc87f34bb2b01b2d3deea9d9b3,89000.0,2017,11,12,2
11383,M,55,60ae06998f034851b0c571f8fb4e1165,62000.0,2017,12,17,2
11384,M,59,9a8a361aed934601999cd5500be11805,32000.0,2017,12,12,2
11385,M,58,0809ff2ff8fe461ea8996377a7abd46d,76000.0,2018,1,9,2
11386,F,66,b86ff24831f54f3cbbcd605f763abbe8,46000.0,2018,4,29,1
11387,M,29,17a83b17fa7b4293989b830cfa30546a,38000.0,2017,11,21,2
11388,M,45,2c5210dd46944160a6dec652f8a1b771,53000.0,2016,8,17,2
11389,M,49,295b2fae25c2477bba8d22d6e41ede2d,51000.0,2018,1,20,2
11390,M,58,6474c222349f46b59cdbcd273b335dd8,110000.0,2016,5,2,2
11391,F,44,1502afeb47294f6c912e1449f6cf83ff,47000.0,2017,7,29,1
11392,F,67,cef16ae4af0347b0970481285954a0b1,95000.0,2018,3,14,1
11393,M,58,1738163ca571451b9ea0cd9df19f2a6f,89000.0,2018,2,12,2
11394,F,73,4e5c30a071914472b24cbdf7c0d4f609,60000.0,2018,3,6,1
11395,M,55,9a2c1fcc65814401a845b9b82de26d97,54000.0,2018,6,11,2
11396,F,66,b6d81016825f4ee99f3a5f173b2bdb93,95000.0,2018,7,1,1
11397,F,75,ab8d4ddad94e463f98c1d560ee9217a7,31000.0,2018,2,26,1
11398,M,44,29d30b36b320430f9a00ceee99b7a5d2,37000.0,2018,4,6,2
11399,M,58,b5b17db2d0af49fe89abfd7076b605a8,39000.0,2017,2,26,2
11400,F,73,7718656997f3453db0f5aeca9cd35240,65000.0,2018,5,1,1
11401,M,26,8ed64cd9600948b89eb41be4de183788,66000.0,2016,6,19,2
11402,M,54,7797083d5f114bdda43638d1ee927624,53000.0,2018,2,17,2
11403,F,60,8890c7a47a05491b8c1ec3c0ce573f5c,64000.0,2018,4,14,1
11404,F,28,c734447971204c58bd2b0933dd22638d,66000.0,2017,11,19,1
11405,F,72,b0e1e5e1a2034340b635ec9f9931fe92,115000.0,2016,11,29,1
11406,M,53,cfc5e35889504c0c80b70364b6a52b55,67000.0,2013,8,9,2
11407,F,79,a5db8bfaf48043e988949acadbc5b18e,96000.0,2018,1,13,1
11408,M,67,8e40bd9c75914bd6ab7a10d9d7eea254,71000.0,2015,6,17,2
11409,M,54,1892a57537ef4d90b83e9c1c0fdc9341,60000.0,2018,5,11,2
11410,F,64,6a3c9777a6fe4dcd8271eb0a67c8b533,66000.0,2015,8,6,1
11411,F,94,dcb02091ffbd4d6ab1375ee64a8b180b,84000.0,2015,10,3,1
11412,F,59,33e0c7e2ff0743d99192c9b2fce01f6b,52000.0,2017,11,28,1
11413,F,83,b9dd94b4eeac44c2b7e3127256772052,99000.0,2018,1,5,1
11414,F,59,8d49501a3a90477da47e6633109bf8f9,52000.0,2015,9,5,1
11415,F,78,baefe3a7a1f74e91b9b1963ccc011ad6,55000.0,2018,7,26,1
11416,F,67,d107e23e47d64da996d518e10c84a288,60000.0,2015,10,22,1
11417,F,54,2a4d94828f484c368909d5c799123758,50000.0,2016,8,5,1
11418,M,49,6a8e49db5013461e80bc476507b75dd9,32000.0,2016,3,21,2
11419,O,59,0cbc5b2f775f4ae69b79196ec2ee061e,40000.0,2017,7,23,3
11420,M,48,6e7a3b3499324084b562ca674d681f81,36000.0,2017,10,15,2
11421,M,31,c5ad0da65bed4e5892c2b9eabd94364e,67000.0,2018,6,7,2
11422,M,66,b1328662a0944c01945de75da6b0c060,50000.0,2015,10,1,2
11423,M,56,005500a7188546ff8a767329a2f7c76a,47000.0,2017,12,9,2
11424,M,56,b9f3080f81a7412798a964cbacc02f28,70000.0,2016,10,14,2
11425,M,31,5d413da3f98b48a68dd3e8f2c61f85ad,32000.0,2018,1,3,2
11426,M,39,e8b1e52456bf44a29f67a21fd02e6ebf,55000.0,2018,1,25,2
11427,M,55,15d02d3266d14a3ea21b016fc045726d,55000.0,2016,5,29,2
11428,F,55,63eaa9228f4f43768943df0ba2b1428c,57000.0,2015,7,24,1
11429,F,64,a60741d3abb742d89fdd5e0ab047ef00,95000.0,2015,10,24,1
11430,F,62,be58577349304b8e9fac36f778dc8c0a,91000.0,2016,12,27,1
11431,F,45,12a3b3c97bbf403da5e61b3dfb77cc74,53000.0,2015,9,24,1
11432,F,64,144581d274654cf3a6af4de58603f08d,70000.0,2017,8,22,1
11433,M,72,8eff47d0d9164301982fac938da935e0,50000.0,2017,12,8,2
11434,M,72,44053ee4929b4070943b71698b5d8b9c,71000.0,2016,6,12,2
11435,F,50,94767d95759a47f38f0d85b7a7e74f67,111000.0,2016,6,4,1
11436,F,64,d5a7f83fb3ec4c9983d1c55364eb87c4,63000.0,2017,10,14,1
11437,M,45,230aae2a26df47adbbd1e02a6d3d0cc0,48000.0,2017,10,25,2
11438,F,38,b64b47afe1c84ef3be509adaa8e90531,36000.0,2016,9,5,1
11439,M,41,d3956fdde71b4aa08a7d081f282a914f,85000.0,2018,5,17,2
11440,M,59,8513fc703ac44ea8816648e2b378b524,48000.0,2017,5,25,2
11441,M,32,b18ede11af8c44cfa56289fd58f04573,37000.0,2015,1,24,2
11442,M,76,2a109589d81b49fb891bd526e121c1c9,64000.0,2014,4,19,2
11443,M,56,9ca81fd80e3a4648a06ac124eb40805c,80000.0,2014,9,22,2
11444,F,28,cb451cfac44245aaa4fd0bb64602e07d,43000.0,2016,2,17,1
11445,M,67,c62168760f1642cc89a1b884409d50c9,98000.0,2017,2,16,2
11446,F,71,7361856a7d644fd1adbf326194a278d9,103000.0,2016,6,17,1
11447,M,36,3f412742bf944b8a9e00715c8e0c485b,31000.0,2017,8,8,2
11448,F,72,56e7eed3e35a44dbb222d792cda320b7,55000.0,2015,12,4,1
11449,M,76,3b252e95f95744ebbfbbc47f38d427ca,53000.0,2013,12,30,2
11450,M,91,2bd1b8cdd34f4e6d99c1d243cb7b1707,58000.0,2014,4,18,2
11451,F,37,96a746b7cae4426598c97c147eb04743,53000.0,2017,3,15,1
11452,M,50,ce7b0369407048368378fb87114b4416,81000.0,2018,3,24,2
11453,M,25,3a1c0ab4be6740a19085d3d9c9685845,52000.0,2015,6,15,2
11454,F,62,e2f8376c32084327b1991706b124c8ed,58000.0,2017,12,12,1
11455,F,65,3b21d61216c04080aa01aa46c2c076ac,119000.0,2017,6,9,1
11456,M,69,36eb085074e14cda95725ccceaa7a334,73000.0,2018,4,12,2
11457,F,37,6917cdddf4ba496c9338f817950effcd,79000.0,2016,2,11,1
11458,M,56,a80a2e4ecd45448086720b0f0fc0f0dd,32000.0,2017,9,25,2
11459,M,56,a72ce2003e5440398ccc7ade0dbff55b,73000.0,2017,8,31,2
11460,O,60,d98654c04b694e7da1b10479b34b295e,72000.0,2018,5,15,3
11461,F,79,f0948561f6c14c279acfc703234baeef,64000.0,2018,7,12,1
11462,F,100,edbb23d321174301a15049a09df4072b,71000.0,2017,5,7,1
11463,M,40,6bb901d063a64c779320265b2aaeaee9,72000.0,2017,10,2,2
11464,F,85,b3af86317cf04f17b79618a1348348ca,89000.0,2017,12,24,1
11465,F,51,c20b524917974f708e2a03700f6c3e10,49000.0,2016,8,4,1
11466,M,24,e22206bf65234c0e9f273bef859c02a1,64000.0,2017,12,22,2
11467,F,60,23a5ad19280748efb6e49781c6042e1a,84000.0,2017,12,15,1
11468,M,66,a97051ceb2824a37bae1dbfbad9afae5,31000.0,2017,11,16,2
11469,M,33,b1e8ab5d20094536ad2f80dcbedbde07,74000.0,2017,11,4,2
11470,F,63,3c44371962d546f5b7188da99ff630d7,103000.0,2016,12,17,1
11471,M,57,0f174c618a6f42d59388c6f07d1ef9a6,52000.0,2016,9,18,2
11472,M,86,5cb66742213541f09cf8ed95e4e1c0d8,97000.0,2016,1,30,2
11473,M,37,3835f3a19c534c359faaf72b0861c32a,74000.0,2016,4,4,2
11474,M,38,3b346dd87f574892b5080d676b4e69ff,56000.0,2017,7,8,2
11475,M,49,2205bf5738d14d27885473b2c50ae110,43000.0,2015,5,31,2
11476,F,36,7e977aa0ba834fe5b07ad04e6908a6ca,38000.0,2017,8,24,1
11477,M,28,a6105ca2ed8f4ce4b1b73f98b9b82c3a,53000.0,2014,2,8,2
11478,M,62,fb7e21825286437589fd9a26990fe2fc,37000.0,2017,10,19,2
11479,M,63,0ff55591a7c54f74b0c125c9ba18590d,50000.0,2016,12,13,2
11480,M,57,30e4256f433d4d3c8c5c5f2bec9f8b5b,34000.0,2018,5,2,2
11481,M,63,db564686d31c48e4b35a4ee0ce50f824,56000.0,2018,7,25,2
11482,M,30,20080fae77d94491bb0827a255bff246,32000.0,2017,8,22,2
11483,F,49,0934fd310ac249179c6b61292cc14e8c,32000.0,2017,10,27,1
11484,M,48,5e9a9e575ff44d2eb2144da629428121,93000.0,2016,2,2,2
11485,M,84,66752b26bfb04090b4e45623cca9aa42,57000.0,2016,1,31,2
11486,M,33,ce15a44d0b544b788e4b8c553a8829d8,30000.0,2016,1,28,2
11487,F,67,ce5b3429a990412185a945617aa4637e,71000.0,2016,12,26,1
11488,M,36,e1c998b7aebb4e5d88a8dc9f80c1416c,70000.0,2014,12,7,2
11489,F,46,0ee730ab06b448d29aff60a13d0709dc,82000.0,2017,7,7,1
11490,M,73,63e89a3c5744490595a4bdc12194b538,32000.0,2018,4,20,2
11491,F,48,612fd8cc4c5c4ad8ad2912462b227089,82000.0,2017,3,26,1
11492,M,43,b2d9e2ad8403472a8b62ca88cea3f2ca,79000.0,2015,9,13,2
11493,M,41,208774c819704d538c82f1d2b67a757d,31000.0,2017,6,3,2
11494,M,51,074e7e5b342a4254ad649dc6aeb6fa04,53000.0,2018,4,10,2
11495,M,41,7c26e974fad34c159fbd3804e82e701e,59000.0,2017,7,30,2
11496,M,43,3cdf490843d244fead8d84dd2ab599df,52000.0,2018,1,21,2
11497,M,67,a414d8006bc24fe18b564304efdf559b,79000.0,2018,6,11,2
11498,M,61,94fb389c92c2473e9a96a664f31ed4c0,52000.0,2017,8,17,2
11499,M,84,2f0f5c02a4904ecba7972ae8f9f979c0,86000.0,2017,11,20,2
11500,F,36,a5e9fe2c5b1b4da2970efcd7a59b4037,50000.0,2017,11,9,1
11501,F,74,0d20a089f54045539b2ee9b292c0cdc8,101000.0,2017,11,11,1
11502,M,47,93399ad651534dcf9a8dbca6dfd3783e,50000.0,2015,11,20,2
11503,M,39,3638eaf178e9435390ce46b75900b2dd,52000.0,2018,7,6,2
11504,M,23,53b88f94ff6648389768c4a0a53c8b27,75000.0,2018,7,5,2
11505,M,36,fef91996598444bdbe6c9805fba34048,56000.0,2016,6,20,2
11506,F,49,8e69524a95744014b8ac926abb995486,61000.0,2015,11,28,1
11507,F,52,1359818aa5bc4becaad9c18df5dbf776,99000.0,2018,4,12,1
11508,M,66,fa58a6717a234d2682bc9e52a85bade6,52000.0,2017,10,24,2
11509,M,38,c75d5ed74f0b49d2b93b9fbc41eae777,31000.0,2018,1,17,2
11510,M,34,d5929c3cb705407aaa4a1f2730f3ee7a,65000.0,2018,4,3,2
11511,M,23,a2c0d432cf234db5b351bb9cde4ace01,40000.0,2017,1,26,2
11512,F,44,0b83ad12131140a9bd1b2e5e1ae457e4,55000.0,2015,7,16,1
11513,M,65,ee38554e60f74458a78170ee9c7ffed7,62000.0,2017,6,12,2
11514,F,71,5d11397d0ca0464d8ed1a3ca3cb99c0c,77000.0,2018,1,14,1
11515,M,81,fbd8c0480d1f412fb417c9f64d68011c,50000.0,2018,4,8,2
11516,M,70,effcc502e92d4e16851a085bd7fe2c03,59000.0,2018,5,2,2
11517,F,35,3676a7a0cb7c40ab98ab010e3f15ef89,55000.0,2018,7,12,1
11518,F,46,a089537e95d64a0b91f2aef52da63a1f,63000.0,2017,2,22,1
11519,M,49,55103915b4bf48d1b8b51117f426dcb5,82000.0,2017,8,31,2
11520,M,53,9d1a5a51c4ac4526b0b16273f40a1c06,96000.0,2017,5,1,2
11521,F,26,9ad0113b2b394075bf740e1bd8938536,30000.0,2018,4,28,1
11522,M,30,d53880e21d8d43d8a2e781dfa820f745,56000.0,2016,2,4,2
11523,M,26,9820af405835425998184770498fecd9,66000.0,2018,4,7,2
11524,M,51,b970d698e4e9401499f576ff968b8c7d,73000.0,2017,8,6,2
11525,M,26,9e33bb2f4c304f1ab2030a6a6c184316,63000.0,2015,8,9,2
11526,F,68,7c71f8ffe26d47d996e8d2ac54cda7c6,79000.0,2017,5,24,1
11527,M,39,6e084f6ef50c46f0af01e02060a7c1a0,56000.0,2016,1,2,2
11528,F,70,bbb98c130cf441f6a1e360436565b697,64000.0,2014,10,5,1
11529,M,37,cb576b0ddc484c00afd56feb4fb63900,56000.0,2016,6,10,2
11530,M,22,9109b199a0e14ec4be054d2de0ab317d,35000.0,2017,1,22,2
11531,M,21,b8597ea5a19d44009a70f537433735de,68000.0,2018,3,6,2
11532,M,21,729edf023aa244919d6bb973901614cc,39000.0,2017,9,28,2
11533,F,53,c9f8fc7c8a614ca7af15206f59f99cb2,69000.0,2017,8,29,1
11534,M,54,950ece4963a84efd9dcc17d007f60634,41000.0,2018,4,8,2
11535,F,49,cfdac754f240482183a60aa33d5c21c3,60000.0,2016,3,4,1
11536,M,46,1794e0fdfb414ac8a63bf0f26aa01c42,51000.0,2018,6,16,2
11537,M,52,6cc7905aff274c08be9a1424bf2d1342,37000.0,2017,10,10,2
11538,F,33,6daa614ce185462287c3cef447780a92,74000.0,2017,10,11,1
11539,M,55,52959f19113e4241a8cb3bef486c6412,111000.0,2016,12,20,2
11540,M,34,72997ae4a938456ea6f2e3fcad1aea44,47000.0,2018,1,8,2
11541,F,98,99767a37b09740f0935d28d9d6b1f494,65000.0,2018,1,4,1
11542,M,57,aa79724c2d604010896d0ef6983c066d,88000.0,2018,3,5,2
11543,M,19,b9d9ecf32ae046589bdd88bc7ad2aa3d,34000.0,2017,7,27,2
11544,M,60,2e900e4e6e0f412d927997c0551f2cf7,32000.0,2016,9,28,2
11545,M,62,3339d9d8f5ff4664bd259572330c5dbf,44000.0,2014,11,5,2
11546,M,53,776f4d3d73e44a2cb6be31ac6940ff51,69000.0,2015,6,30,2
11547,M,74,8761fec65f35489582dc34b2597556dd,71000.0,2018,2,13,2
11548,M,50,574ff7f342ef446fa7a84d2cc7897184,63000.0,2018,6,10,2
11549,F,49,3a50b4edf0294d22b5a3400e349cb0a6,112000.0,2018,1,31,1
11550,F,95,27d083732f2d4b74bbd1d31f94dbbb41,65000.0,2017,10,12,1
11551,M,51,c73f929f53f145d7a2cdcbf4d69198c7,78000.0,2016,5,4,2
11552,F,53,a562dd6f04594a588f1d050609430c40,90000.0,2016,3,11,1
11553,M,78,87f1cb5ed8fb4cfc90f0b80c3cb14fe1,44000.0,2017,3,25,2
11554,M,39,24f0bf1e24774167853ce2e31623f25c,51000.0,2016,8,31,2
11555,M,73,69b3c27361614e65a256095798155f54,112000.0,2017,4,22,2
11556,O,56,f91b4e3cac7540fda533ba9b7f4453b5,53000.0,2015,1,4,3
11557,M,55,d11b5f234e114b00a1bb71f5865367fb,73000.0,2016,9,26,2
11558,M,56,99129a5d44304888a2156e5c923cfed6,39000.0,2018,6,5,2
11559,M,34,c8296b10c3a44f8e9fa800676363a262,46000.0,2017,10,4,2
11560,M,54,5b4c24de054a48e8bca2015cc6d583d2,71000.0,2017,1,24,2
11561,F,86,8ca32e0f16964fcbae0d3773c536d21f,116000.0,2016,10,3,1
11562,M,77,39d3b10040b44a28ab0295abb619479b,57000.0,2017,9,15,2
11563,F,37,bfa8002a0f824ca1a1a1ad81908dbdc3,72000.0,2017,7,7,1
11564,M,33,8e3924cc32b84c469e6dcf2102774e0f,41000.0,2017,8,30,2
11565,F,64,96cefb00a49643e7b0e195eba9fa92ec,72000.0,2017,4,13,1
11566,F,41,dc006c66ba16421eb24b5549023d17d2,55000.0,2017,9,14,1
11567,M,69,51b53860777c4e978b1f8cfcd5508ece,99000.0,2016,5,27,2
11568,M,54,e068cefa9e104dff830da55b9b8e4ff7,63000.0,2017,7,21,2
11569,M,70,ddce9ae854314d8cb347db0a7b5db9f8,98000.0,2018,3,4,2
11570,F,88,00a794f62b9a48beb58f8f6c02c2f1a6,54000.0,2015,10,24,1
11571,M,31,f49468382d5a42629dfc8ec2a9eb969f,68000.0,2017,12,15,2
11572,F,63,82980813d7094cf5878dd906a6734307,55000.0,2017,9,14,1
11573,F,45,42f00b6b150e45149c50db9bd642bca6,70000.0,2018,7,26,1
11574,M,34,d7f94cafc2e5434d9d12cd5da0bf5fa1,40000.0,2015,9,9,2
11575,F,87,77d4d551006948a0986b31dcdb302a14,58000.0,2018,6,9,1
11576,F,46,a074925eb4cd4b46a22fe8206b36ac2e,34000.0,2015,11,17,1
11577,F,71,5e0b5936762042f898ce56737694318e,98000.0,2017,11,17,1
11578,M,85,317a43edb99943e9a0629f858b06d956,75000.0,2018,2,25,2
11579,M,34,3abb020e9b25490c820a77f12b469d9b,36000.0,2018,1,8,2
11580,M,45,581ce9a79b764f5c8a42290e9487bab1,40000.0,2014,12,30,2
11581,M,32,8cda8fffb794461e9a6ac849d1e37ab7,30000.0,2015,8,22,2
11582,M,58,59806ef86a9641e1b0c59af2c2bfb2a6,75000.0,2016,6,22,2
11583,F,73,65e595b8049a4c7b9911e09e52ee5f89,60000.0,2017,12,31,1
11584,M,55,982afcfac1bf4f2183a1d6ce7cd44e29,66000.0,2017,12,27,2
11585,F,51,87c14d061aad41638bc2d153158b008f,51000.0,2015,10,26,1
11586,M,66,7285ee7e1e824b4c9914f3245bb4839c,44000.0,2018,4,3,2
11587,F,62,4c894e805ca04bda81f7f383b275042c,81000.0,2017,12,1,1
11588,M,27,5aa466a27dfd48e78c95f6ba3ce5fd8e,58000.0,2015,12,12,2
11589,M,51,35dd7d2deb184c159756d2132964448b,95000.0,2017,2,11,2
11590,M,58,a08140db94454cbe8340002e42d56f82,77000.0,2016,10,11,2
11591,F,45,9cf8406a08b34397b4babaf853a11c3d,54000.0,2017,10,26,1
11592,M,39,eb63ed97866b4e93b27a9ad9a0924458,57000.0,2017,9,12,2
11593,F,65,176fd16693b9474fbf857090caf80d32,87000.0,2016,2,20,1
11594,O,39,5c5b2bd0ed67478697fa48e194d97253,59000.0,2018,3,25,3
11595,F,33,916bae5b5bdf49ad80b2edfbdd763e14,48000.0,2017,2,14,1
11596,M,75,1948b3c194c542d0a2a084a558f31834,54000.0,2017,2,19,2
11597,M,76,395c06704b624b889bcf8c39489889dc,35000.0,2018,6,24,2
11598,F,52,f2b8206c03384a19819420abd6c80680,34000.0,2017,5,5,1
11599,M,43,cdf092b0296c48f1a940e45dc778ddaf,63000.0,2017,9,28,2
11600,F,73,30478a4c1e884a63a822aa87b833ed7a,74000.0,2017,12,9,1
11601,F,81,6dfa8f6398064341b55b4bf04338ce9d,97000.0,2017,5,12,1
11602,M,37,67b46eb0be1b40a1aeca1803eac58792,70000.0,2017,5,9,2
11603,M,67,0a94b618de1b435dbcfa1989e8c43ce8,43000.0,2018,6,6,2
11604,F,89,b36cb0282ac44c10840000c651d5bf4f,32000.0,2017,3,13,1
11605,F,38,1e7f8996c341413aa707fc95bc3482ff,39000.0,2018,7,16,1
11606,F,82,d1b27128438f4fe58ec38cc066067c26,76000.0,2018,5,24,1
11607,F,52,319ab9063a6348b087696874d0853f0e,86000.0,2016,1,17,1
11608,F,60,65824e7a3bd14f29a344c0a9f3f47e8d,55000.0,2018,1,9,1
11609,F,46,252f458eaf1c4358b390f6bdcba12b58,80000.0,2017,9,18,1
11610,M,50,7a3eebb9cf884900a9576e4dcbd82ab5,53000.0,2016,4,9,2
11611,F,53,384509036b2542289469f450779208e0,68000.0,2016,6,8,1
11612,O,32,dc858f1f56fe418fa61d84869962bbe8,33000.0,2017,12,10,3
11613,M,61,8dc17515545e42d9a2974a3aebc3aa69,43000.0,2018,6,8,2
11614,F,82,36255bae71ec409ab1d037eba4030154,103000.0,2017,11,14,1
11615,M,46,20d1314754e849899f8e0acb33c9bb9c,31000.0,2014,4,6,2
11616,M,52,de9f480f3cd54696a343fdfc6555dd57,105000.0,2015,12,11,2
11617,M,40,95d2b968664943d389bc24a6186d7495,47000.0,2018,1,31,2
11618,M,51,2fb4578848f34ce4b779cdf4e7baa732,81000.0,2015,12,16,2
11619,M,71,c22e09f9de3447718364f5fb0b65ad78,38000.0,2014,8,9,2
11620,M,84,d92ab842fbae483cbf5b04fdeec2e9e6,67000.0,2016,4,28,2
11621,M,81,732a4252e2e94f4f9b77e4aac5748cf9,96000.0,2014,2,21,2
11622,F,89,41e8409476044c8cae5d146960eaf88f,109000.0,2017,10,14,1
11623,M,87,6f342b3100534c42bd8cd4763b368abe,87000.0,2018,4,26,2
11624,M,47,99a2fe3feea44fa6ae08c09f6f39cbeb,65000.0,2014,7,11,2
11625,M,86,f9df4a32439047ddb7378321a4556409,36000.0,2018,2,7,2
11626,M,76,523426eccf2848f2a0341527a6b970fe,54000.0,2018,2,11,2
11627,M,44,02e4c9dff62e4857a429a4be3ba73ed0,74000.0,2017,10,17,2
11628,M,73,84eb11751c674c5ab910f3bebe78586d,63000.0,2013,11,15,2
11629,M,51,b6955b6f01994469b4a1466c7bae3daf,48000.0,2017,2,28,2
11630,M,27,ede78d4917c64e09a30eec8fcf479d55,69000.0,2017,4,11,2
11631,M,93,57742106c75b4a2082a223f6d86ab942,90000.0,2017,2,18,2
11632,F,55,43fbc1418ee14268a5d3797006cc69be,81000.0,2017,12,8,1
11633,M,60,e77728c47c86418b834a692685ab15ff,69000.0,2017,9,28,2
